采集时间,比赛编号,联赛,销售日期,比赛日期,主队,客队,mid,胜_投票数,胜_支持率,平_投票数,平_支持率,负_投票数,负_支持率,比赛状态
2026-07-16 13:45,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,91,95,3,3,2,2,Selling
2026-07-16 13:50,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,91,95,3,3,2,2,Selling
2026-07-16 13:55,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,331,94,8,2,13,4,Selling
2026-07-16 14:00,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,331,94,8,2,13,4,Selling
2026-07-16 14:05,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,895,93,33,3,34,4,Selling
2026-07-16 14:10,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,895,93,33,3,34,4,Selling
2026-07-16 14:15,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,1530,94,49,3,48,3,Selling
2026-07-16 14:20,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,1530,94,49,3,48,3,Selling
2026-07-16 14:25,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,2021,93,79,4,83,3,Selling
2026-07-16 14:30,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,2021,93,79,4,83,3,Selling
2026-07-16 14:35,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,2633,92,105,4,115,4,Selling
2026-07-16 14:40,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,2633,92,105,4,115,4,Selling
2026-07-16 14:45,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,3071,92,135,4,131,4,Selling
2026-07-16 14:50,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,3071,92,135,4,131,4,Selling
2026-07-16 14:55,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,3071,92,135,4,131,4,Selling
2026-07-16 15:00,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,3711,92,168,4,168,4,Selling
2026-07-16 15:05,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,4322,92,194,4,207,4,Selling
2026-07-16 15:10,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,4322,92,194,4,207,4,Selling
2026-07-16 15:15,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,4942,92,218,4,237,4,Selling
2026-07-16 15:20,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,4942,92,218,4,237,4,Selling
2026-07-16 15:25,周五204,巴西甲级联赛,2026-07-17,2026-07-18,巴伊亚,沙佩科恩斯,2040535,5483,92,246,4,262,4,Selling
