采集时间,比赛编号,联赛,销售日期,比赛日期,主队,客队,mid,胜_投票数,胜_支持率,平_投票数,平_支持率,负_投票数,负_支持率,比赛状态
2026-07-17 11:05,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,110,94,2,2,5,4,Selling
2026-07-17 11:10,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,110,94,2,2,5,4,Selling
2026-07-17 11:15,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,565,47,287,24,347,29,Selling
2026-07-17 11:20,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,565,47,287,24,347,29,Selling
2026-07-17 11:25,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,565,47,287,24,347,29,Selling
2026-07-17 11:30,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,1051,49,477,22,602,29,Selling
2026-07-17 11:35,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,1304,45,714,25,891,30,Selling
2026-07-17 11:40,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,1304,45,714,25,891,30,Selling
2026-07-17 11:45,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,1923,47,973,24,1162,29,Selling
2026-07-17 11:50,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,1923,47,973,24,1162,29,Selling
2026-07-17 11:55,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,2332,47,1170,24,1415,29,Selling
2026-07-17 12:00,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,2332,47,1170,24,1415,29,Selling
2026-07-17 12:05,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,2694,47,1400,24,1699,29,Selling
2026-07-17 12:10,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,2694,47,1400,24,1699,29,Selling
2026-07-17 12:15,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,2992,46,1610,25,1964,29,Selling
2026-07-17 12:20,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,2992,46,1610,25,1964,29,Selling
2026-07-17 12:25,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,3388,47,1730,24,2112,29,Selling
2026-07-17 12:30,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,3388,47,1730,24,2112,29,Selling
2026-07-17 12:35,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,3865,47,1989,24,2417,29,Selling
2026-07-17 12:40,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,3865,47,1989,24,2417,29,Selling
2026-07-17 12:45,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,4195,46,2222,24,2700,30,Selling
2026-07-17 12:50,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,4195,46,2222,24,2700,30,Selling
2026-07-17 12:55,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,4491,45,2449,25,2984,30,Selling
2026-07-17 13:00,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,4491,45,2449,25,2984,30,Selling
2026-07-17 13:05,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,4849,46,2591,25,3130,29,Selling
2026-07-17 13:10,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,4849,46,2591,25,3130,29,Selling
2026-07-17 13:15,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,5037,45,2771,25,3369,30,Selling
2026-07-17 13:20,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,5037,45,2771,25,3369,30,Selling
2026-07-17 13:25,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,5037,45,2771,25,3369,30,Selling
2026-07-17 13:30,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,5394,45,2951,25,3613,30,Selling
2026-07-17 13:35,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,5620,45,3095,25,3843,30,Selling
2026-07-17 13:40,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,5620,45,3095,25,3843,30,Selling
2026-07-17 13:45,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,5931,45,3225,24,4035,31,Selling
2026-07-17 13:50,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,5931,45,3225,24,4035,31,Selling
2026-07-17 13:55,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,6192,45,3344,24,4213,31,Selling
2026-07-17 14:00,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,6192,45,3344,24,4213,31,Selling
2026-07-17 14:05,周六201,韩国职业联赛,2026-07-18,2026-07-18,大田市民,蔚山现代,2040546,6342,45,3452,24,4363,31,Selling
