采集时间,比赛编号,联赛,销售日期,比赛日期,主队,客队,mid,胜_投票数,胜_支持率,平_投票数,平_支持率,负_投票数,负_支持率,比赛状态
2026-07-16 11:05,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,138,8,242,14,1311,78,Selling
2026-07-16 11:10,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,138,8,242,14,1311,78,Selling
2026-07-16 11:15,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,820,9,1449,16,6540,75,Selling
2026-07-16 11:20,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,820,9,1449,16,6540,75,Selling
2026-07-16 11:25,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,1549,10,2887,18,11797,72,Selling
2026-07-16 11:30,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,2335,10,4402,18,17097,72,Selling
2026-07-16 11:35,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,2335,10,4402,18,17097,72,Selling
2026-07-16 11:40,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,2952,10,5627,19,21467,71,Selling
2026-07-16 11:45,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,2952,10,5627,19,21467,71,Selling
2026-07-16 11:50,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,3780,10,7232,19,27096,71,Selling
2026-07-16 11:55,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,3780,10,7232,19,27096,71,Selling
2026-07-16 12:00,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,4634,10,8964,19,33081,71,Selling
2026-07-16 12:05,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,4634,10,8964,19,33081,71,Selling
2026-07-16 12:10,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,5241,10,10093,19,37030,71,Selling
2026-07-16 12:15,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,5241,10,10093,19,37030,71,Selling
2026-07-16 12:20,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,5978,10,11445,19,41941,71,Selling
2026-07-16 12:25,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,5978,10,11445,19,41941,71,Selling
2026-07-16 12:30,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,5978,10,11445,19,41941,71,Selling
2026-07-16 12:35,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,6446,10,12348,19,45054,71,Selling
2026-07-16 12:40,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,7058,10,13515,19,48806,71,Selling
2026-07-16 12:45,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,7058,10,13515,19,48806,71,Selling
2026-07-16 12:50,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,7997,10,15276,20,54557,70,Selling
2026-07-16 12:55,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,7997,10,15276,20,54557,70,Selling
2026-07-16 13:00,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,8637,10,16462,20,58377,70,Selling
2026-07-16 13:05,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,8637,10,16462,20,58377,70,Selling
2026-07-16 13:10,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,9089,10,17295,20,61137,70,Selling
2026-07-16 13:15,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,9536,10,18101,20,63747,70,Selling
2026-07-16 13:20,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,9536,10,18101,20,63747,70,Selling
2026-07-16 13:25,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,9536,10,18101,20,63747,70,Selling
2026-07-16 13:30,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,10111,10,19165,20,67133,70,Selling
2026-07-16 13:35,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,10715,11,20284,20,70562,69,Selling
2026-07-16 13:40,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,10715,11,20284,20,70562,69,Selling
2026-07-16 13:45,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,11348,11,21249,20,73697,69,Selling
2026-07-16 13:50,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,11348,11,21249,20,73697,69,Selling
2026-07-16 13:55,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,11720,11,22026,20,76059,69,Selling
2026-07-16 14:00,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,11720,11,22026,20,76059,69,Selling
2026-07-16 14:05,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,12457,11,23424,20,80261,69,Selling
2026-07-16 14:10,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,12457,11,23424,20,80261,69,Selling
2026-07-16 14:15,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,13262,11,24765,20,84397,69,Selling
2026-07-16 14:20,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,13262,11,24765,20,84397,69,Selling
2026-07-16 14:25,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,13845,11,25726,20,87525,69,Selling
2026-07-16 14:30,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,13845,11,25726,20,87525,69,Selling
2026-07-16 14:35,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,14564,11,27038,20,91394,69,Selling
2026-07-16 14:40,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,14564,11,27038,20,91394,69,Selling
2026-07-16 14:45,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,15073,11,27987,20,94245,69,Selling
2026-07-16 14:50,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,15073,11,27987,20,94245,69,Selling
2026-07-16 14:55,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,15073,11,27987,20,94245,69,Selling
2026-07-16 15:00,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,15719,11,29313,21,97921,68,Selling
2026-07-16 15:05,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,16425,11,30741,21,101938,68,Selling
2026-07-16 15:10,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,16425,11,30741,21,101938,68,Selling
2026-07-16 15:15,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,17177,11,32253,21,106264,68,Selling
2026-07-16 15:20,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,17177,11,32253,21,106264,68,Selling
2026-07-16 15:25,周四204,欧罗巴联赛,2026-07-16,2026-07-17,日利纳,斯普利特海杜克,2040518,17883,11,33648,21,110123,68,Selling
