采集时间,比赛编号,联赛,销售日期,比赛日期,主队,客队,mid,胜_投票数,胜_支持率,平_投票数,平_支持率,负_投票数,负_支持率,比赛状态
2026-07-17 11:05,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,0,0,0,0,93,100,Selling
2026-07-17 11:10,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,0,0,0,0,93,100,Selling
2026-07-17 11:15,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,171,19,220,24,529,57,Selling
2026-07-17 11:20,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,171,19,220,24,529,57,Selling
2026-07-17 11:25,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,171,19,220,24,529,57,Selling
2026-07-17 11:30,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,296,18,355,22,951,60,Selling
2026-07-17 11:35,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,447,21,525,25,1161,54,Selling
2026-07-17 11:40,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,447,21,525,25,1161,54,Selling
2026-07-17 11:45,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,613,20,726,24,1704,56,Selling
2026-07-17 11:50,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,613,20,726,24,1704,56,Selling
2026-07-17 11:55,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,717,20,876,24,2039,56,Selling
2026-07-17 12:00,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,717,20,876,24,2039,56,Selling
2026-07-17 12:05,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,857,20,1076,25,2348,55,Selling
2026-07-17 12:10,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,857,20,1076,25,2348,55,Selling
2026-07-17 12:15,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,981,20,1236,26,2587,54,Selling
2026-07-17 12:20,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,981,20,1236,26,2587,54,Selling
2026-07-17 12:25,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1033,19,1350,25,2955,56,Selling
2026-07-17 12:30,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1033,19,1350,25,2955,56,Selling
2026-07-17 12:35,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1190,19,1571,26,3369,55,Selling
2026-07-17 12:40,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1190,19,1571,26,3369,55,Selling
2026-07-17 12:45,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1317,19,1762,26,3687,55,Selling
2026-07-17 12:50,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1317,19,1762,26,3687,55,Selling
2026-07-17 12:55,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1438,20,1940,26,3975,54,Selling
2026-07-17 13:00,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1438,20,1940,26,3975,54,Selling
2026-07-17 13:05,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1509,19,2033,26,4281,55,Selling
2026-07-17 13:10,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1509,19,2033,26,4281,55,Selling
2026-07-17 13:15,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1626,20,2173,26,4450,54,Selling
2026-07-17 13:20,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1626,20,2173,26,4450,54,Selling
2026-07-17 13:25,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1626,20,2173,26,4450,54,Selling
2026-07-17 13:30,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1753,20,2298,26,4763,54,Selling
2026-07-17 13:35,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1853,20,2410,26,4988,54,Selling
2026-07-17 13:40,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1853,20,2410,26,4988,54,Selling
2026-07-17 13:45,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1949,20,2525,26,5261,54,Selling
2026-07-17 13:50,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,1949,20,2525,26,5261,54,Selling
2026-07-17 13:55,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,2031,20,2630,26,5490,54,Selling
2026-07-17 14:00,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,2031,20,2630,26,5490,54,Selling
2026-07-17 14:05,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,2089,20,2704,26,5639,54,Selling
2026-07-17 14:10,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,2089,20,2704,26,5639,54,Selling
2026-07-17 14:15,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,2191,20,2843,26,5912,54,Selling
2026-07-17 14:20,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,2191,20,2843,26,5912,54,Selling
2026-07-17 14:25,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,2308,20,2968,26,6195,54,Selling
2026-07-17 14:30,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,2308,20,2968,26,6195,54,Selling
2026-07-17 14:35,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,2398,20,3077,26,6465,54,Selling
2026-07-17 14:40,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,2398,20,3077,26,6465,54,Selling
2026-07-17 14:45,周六203,韩国职业联赛,2026-07-18,2026-07-18,济州SK,浦项制铁,2040548,2398,20,3077,26,6465,54,Selling
